chr	start	end	size	artal	enhid
chr19	52551727	52551827	101	1	56973
chr19	52692724	52692924	201	1	56974
chr19	52692941	52693041	101	1	56975
chr19	52696324	52696624	301	1	56976
chr19	52839443	52839593	151	1	56977
chr19	53073314	53073764	451	1	56978
chr19	53193512	53193862	351	1	56979
chr19	53448159	53448323	165	1	56980
chr19	53449718	53450018	301	1	56981
chr19	53450074	53450274	201	1	56982
chr19	53477968	53478418	451	1	56983
chr19	53491577	53491927	351	1	56984
chr19	53496514	53496714	201	1	56985
chr19	53822874	53823174	301	1	56986
chr19	53836964	53837264	301	1	56987
chr19	53936543	53936693	151	1	56988
chr19	53939843	53940143	301	1	56989
chr19	53942343	53942593	251	1	56990
chr19	53972043	53972293	251	1	56991
chr19	53972577	53972827	251	1	56992
chr19	53990374	53990574	201	1	56993
chr19	53992174	53992374	201	1	56994
chr19	54000715	54000765	51	1	56995
chr19	54002474	54002574	101	1	56996
chr19	54038961	54039161	201	1	56997
chr19	54041016	54041366	351	1	56998
chr19	54177577	54177827	251	1	56999
chr19	54370734	54370884	151	1	57000
chr19	54618871	54619043	173	1	57001
chr19	54693243	54693443	201	1	57002
chr19	54712027	54712277	251	1	57003
chr19	54942793	54943093	301	1	57004
chr19	54943337	54943637	301	1	57005
chr19	54972711	54973061	351	1	57006
chr19	54975914	54976064	151	1	57007
chr19	55791343	55791643	301	1	57008
chr19	56098593	56098893	301	1	57009
chr19	56116266	56116416	151	1	57010
chr19	56116774	56117174	401	1	57011
chr19	56143114	56143464	351	1	57012
chr19	56151664	56152114	451	1	57013
chr19	56152134	56152284	151	1	57014
chr19	56152353	56152503	151	1	57015
chr19	56152681	56152881	201	1	57016
chr19	56154687	56155037	351	1	57017
chr19	56240227	56240477	251	1	57018
chr19	56625274	56625524	251	1	57019
chr19	56825943	56826093	151	1	57020
chr19	56874487	56874787	301	1	57021
chr19	56879959	56880155	197	1	57022
chr19	57078464	57078764	301	1	57023
chr19	57262124	57262424	301	1	57024
chr19	57350924	57351224	301	1	57025
chr19	57454264	57454480	217	1	57026
chr19	57640177	57640427	251	1	57027
chr19	57682674	57683074	401	1	57028
chr19	57831764	57831864	101	1	57029
chr19	57874885	57874923	39	1	57030
chr19	57900824	57901124	301	1	57031
chr19	57922343	57922693	351	1	57032
chr19	58095343	58095543	201	1	57033
chr19	58111214	58111414	201	1	57034
chr19	58319024	58319324	301	1	57035
chr19	58526174	58526374	201	1	57036
chr19	58609488	58609707	220	1	57037
chr19	58665914	58665964	51	1	57038
chr19	58666324	58666574	251	1	57039
chr19	58790764	58790914	151	1	57040
chr19	58919825	58920125	301	1	57041
chr19	58962964	58963214	251	1	57042
chr19	59030253	59030453	201	1	57043
chr19	59074277	59074577	301	1	57044
chr2	11657	11957	301	1	57045
chr2	164532	164732	201	1	57046
chr2	579431	579631	201	1	57047
chr2	677267	677417	151	1	57048
chr2	706907	707157	251	1	57049
chr2	711361	711611	251	1	57050
chr2	763166	763466	301	1	57051
chr2	1036707	1037007	301	1	57052
chr2	1096944	1097294	351	1	57053
chr2	1630919	1631069	151	1	57054
chr2	1632857	1632957	101	1	57055
chr2	1645344	1645644	301	1	57056
chr2	1712758	1713097	340	1	57057
chr2	1727584	1727734	151	1	57058
chr2	1734007	1734257	251	1	57059
chr2	1839361	1839811	451	1	57060
chr2	1841116	1841466	351	1	57061
chr2	1993161	1993511	351	1	57062
chr2	2001094	2001494	401	1	57063
chr2	2954357	2954657	301	1	57064
chr2	3286257	3286607	351	1	57065
chr2	3290066	3290216	151	1	57066
chr2	3316567	3316917	351	1	57067
chr2	3353105	3353355	251	1	57068
chr2	3487369	3487819	451	1	57069
chr2	3509707	3510007	301	1	57070
chr2	3645693	3646143	451	1	57071
chr2	3831515	3831865	351	1	57072
chr2	3832993	3833243	251	1	57073
chr2	4246369	4246569	201	1	57074
chr2	4387665	4387865	201	1	57075
chr2	4393565	4393965	401	1	57076
chr2	4493224	4493524	301	1	57077
chr2	4678994	4679344	351	1	57078
chr2	4957157	4957357	201	1	57079
chr2	4990128	4990428	301	1	57080
chr2	5184761	5185161	401	1	57081
chr2	5584726	5585126	401	1	57082
chr2	5959176	5959426	251	1	57083
chr2	6078757	6079057	301	1	57084
chr2	6115111	6115461	351	1	57085
chr2	6347742	6348042	301	1	57086
chr2	6414082	6414382	301	1	57087
chr2	6548677	6548977	301	1	57088
chr2	6832316	6832566	251	1	57089
chr2	6976069	6976405	337	1	57090
chr2	7123316	7123516	201	1	57091
chr2	7156594	7156794	201	1	57092
chr2	7163879	7164179	301	1	57093
chr2	7175343	7175543	201	1	57094
chr2	7183476	7183776	301	1	57095
chr2	7198057	7198407	351	1	57096
chr2	7201269	7201619	351	1	57097
chr2	7309781	7310131	351	1	57098
chr2	8072381	8072631	251	1	57099
chr2	8082082	8082282	201	1	57100
chr2	8375294	8375694	401	1	57101
chr2	8387019	8387319	301	1	57102
chr2	8445482	8445682	201	1	57103
chr2	8455732	8456082	351	1	57104
chr2	8647711	8648111	401	1	57105
chr2	8671842	8672042	201	1	57106
chr2	8707402	8707552	151	1	57107
chr2	8723779	8723979	201	1	57108
chr2	8745911	8746361	451	1	57109
chr2	8817966	8818166	201	1	57110
chr2	8822132	8822232	101	1	57111
chr2	8825793	8826093	301	1	57112
chr2	8944311	8944611	301	1	57113
chr2	9067666	9067916	251	1	57114
chr2	9113779	9114145	367	1	57115
chr2	9134016	9134266	251	1	57116
chr2	9308261	9308611	351	1	57117
chr2	9316590	9316717	128	1	57118
chr2	9328007	9328357	351	1	57119
chr2	9346361	9346561	201	1	57120
chr2	9348061	9348211	151	1	57121
chr2	9473869	9474169	301	1	57122
chr2	9475519	9475819	301	1	57123
chr2	9487442	9487842	401	1	57124
chr2	9584211	9584311	101	1	57125
chr2	9695257	9695307	51	1	57126
chr2	9707632	9707882	251	1	57127
chr2	9769661	9770011	351	1	57128
chr2	9794357	9794757	401	1	57129
chr2	9847227	9847527	301	1	57130
chr2	9991911	9992261	351	1	57131
chr2	10110844	10111244	401	1	57132
chr2	10263907	10264157	251	1	57133
chr2	10600257	10600657	401	1	57134
chr2	10626566	10626916	351	1	57135
chr2	10635292	10635542	251	1	57136
chr2	10725231	10725381	151	1	57137
chr2	10732881	10733081	201	1	57138
chr2	10807021	10807371	351	1	57139
chr2	10892460	10892714	255	1	57140
chr2	10925192	10925492	301	1	57141
chr2	10952811	10952911	101	1	57142
chr2	10990276	10990726	451	1	57143
chr2	11268619	11268869	251	1	57144
chr2	11272993	11273243	251	1	57145
chr2	11482861	11483061	201	1	57146
chr2	11514811	11515011	201	1	57147
chr2	11518094	11518494	401	1	57148
chr2	11560244	11560544	301	1	57149
chr2	11621243	11621543	301	1	57150
chr2	11623543	11623693	151	1	57151
chr2	11638702	11638902	201	1	57152
chr2	11641779	11642029	251	1	57153
chr2	11642744	11642994	251	1	57154
chr2	11664694	11664894	201	1	57155
chr2	11672544	11672844	301	1	57156
chr2	11682644	11682944	301	1	57157
chr2	11705844	11706144	301	1	57158
chr2	11722924	11723024	101	1	57159
chr2	11744869	11745169	301	1	57160
chr2	11764692	11764942	251	1	57161
chr2	11884279	11884729	451	1	57162
chr2	12089676	12089976	301	1	57163
chr2	12408182	12408432	251	1	57164
chr2	12856734	12856834	101	1	57165
chr2	12874076	12874476	401	1	57166
chr2	12899592	12899892	301	1	57167
chr2	12916669	12916919	251	1	57168
chr2	12948544	12948894	351	1	57169
chr2	13006932	13007132	201	1	57170
chr2	13634831	13635081	251	1	57171
chr2	13640926	13641276	351	1	57172
chr2	13689826	13690076	251	1	57173
chr2	13690653	13690853	201	1	57174
chr2	13712226	13712476	251	1	57175
chr2	14263870	14264170	301	1	57176
chr2	14319939	14320189	251	1	57177
chr2	14660326	14660526	201	1	57178
chr2	14705531	14705831	301	1	57179
chr2	15253982	15254182	201	1	57180
chr2	15284371	15284721	351	1	57181
chr2	15420187	15420537	351	1	57182
chr2	15428857	15429157	301	1	57183
chr2	15640066	15640216	151	1	57184
chr2	15712026	15712276	251	1	57185
chr2	15732129	15732329	201	1	57186
chr2	15781807	15782107	301	1	57187
chr2	15870592	15870992	401	1	57188
chr2	16064082	16064332	251	1	57189
chr2	16361378	16361528	151	1	57190
chr2	16440292	16440642	351	1	57191
chr2	16826511	16826811	301	1	57192
chr2	16834069	16834319	251	1	57193
chr2	16845493	16845843	351	1	57194
chr2	16916242	16916492	251	1	57195
chr2	17098926	17099226	301	1	57196
chr2	17114182	17114432	251	1	57197
chr2	17156166	17156616	451	1	57198
chr2	17401876	17402276	401	1	57199
chr2	17406131	17406381	251	1	57200
chr2	17447476	17447776	301	1	57201
chr2	17925342	17925592	251	1	57202
chr2	18361561	18361911	351	1	57203
chr2	18391542	18391792	251	1	57204
chr2	18617757	18618057	301	1	57205
chr2	18665931	18666081	151	1	57206
chr2	18831732	18832032	301	1	57207
chr2	18865744	18866144	401	1	57208
chr2	18971781	18972181	401	1	57209
chr2	18984707	18984807	101	1	57210
chr2	19152066	19152516	451	1	57211
chr2	19157461	19157661	201	1	57212
chr2	19234979	19235329	351	1	57213
chr2	19340642	19340892	251	1	57214
chr2	19346657	19346957	301	1	57215
chr2	19464626	19464926	301	1	57216
chr2	19484432	19484632	201	1	57217
chr2	19938444	19938744	301	1	57218
chr2	20012129	20012379	251	1	57219
chr2	20099974	20100374	401	1	57220
chr2	20179944	20180194	251	1	57221
chr2	20321916	20322166	251	1	57222
chr2	20325816	20326116	301	1	57223
chr2	20368157	20368557	401	1	57224
chr2	20423893	20424043	151	1	57225
chr2	20424587	20424887	301	1	57226
chr2	20514942	20515242	301	1	57227
chr2	20553319	20553769	451	1	57228
chr2	20644034	20644284	251	1	57229
chr2	20756379	20756779	401	1	57230
chr2	20784243	20784493	251	1	57231
chr2	20811044	20811294	251	1	57232
chr2	20815729	20815979	251	1	57233
chr2	20835361	20835561	201	1	57234
chr2	20860819	20861069	251	1	57235
chr2	20990369	20990769	401	1	57236
chr2	21215094	21215444	351	1	57237
chr2	21220131	21220381	251	1	57238
chr2	21822307	21822607	301	1	57239
chr2	22049874	22050174	301	1	57240
chr2	22622320	22622570	251	1	57241
chr2	22953646	22954096	451	1	57242
chr2	23528138	23528355	218	1	57243
chr2	23607561	23607911	351	1	57244
chr2	23787216	23787466	251	1	57245
chr2	23824994	23825344	351	1	57246
chr2	23987120	23987420	301	1	57247
chr2	24165561	24165861	301	1	57248
chr2	24299016	24299166	151	1	57249
chr2	24381007	24381457	451	1	57250
chr2	24582111	24582261	151	1	57251
chr2	24622382	24622582	201	1	57252
chr2	24705031	24705331	301	1	57253
chr2	24713493	24713893	401	1	57254
chr2	24815861	24816161	301	1	57255
chr2	24854261	24854561	301	1	57256
chr2	24961382	24961682	301	1	57257
chr2	24991019	24991219	201	1	57258
chr2	25041311	25041561	251	1	57259
chr2	25078044	25078494	451	1	57260
chr2	25194665	25194865	201	1	57261
chr2	25209466	25209816	351	1	57262
chr2	25264566	25264866	301	1	57263
chr2	25599669	25599919	251	1	57264
chr2	25745057	25745357	301	1	57265
chr2	25754561	25754911	351	1	57266
chr2	25894607	25894957	351	1	57267
chr2	25896337	25896487	151	1	57268
chr2	25934519	25934769	251	1	57269
chr2	26044457	26044657	201	1	57270
chr2	26287857	26288257	401	1	57271
chr2	26296461	26296761	301	1	57272
chr2	26336381	26336681	301	1	57273
chr2	26364776	26365176	401	1	57274
chr2	26467367	26467517	151	1	57275
chr2	26518639	26518989	351	1	57276
chr2	26525866	26526266	401	1	57277
chr2	26568607	26568807	201	1	57278
chr2	26568853	26569203	351	1	57279
chr2	26832711	26833011	301	1	57280
chr2	26910711	26911011	301	1	57281
chr2	26914711	26914911	201	1	57282
chr2	26927394	26927767	374	1	57283
chr2	26992611	26992811	201	1	57284
chr2	26994066	26994166	101	1	57285
chr2	27092926	27093226	301	1	57286
chr2	27126877	27127127	251	1	57287
chr2	27273474	27273674	201	1	57288
chr2	27273861	27274111	251	1	57289
chr2	27274157	27274357	201	1	57290
chr2	27308856	27309106	251	1	57291
chr2	27357243	27357443	201	1	57292
chr2	27377344	27377794	451	1	57293
chr2	27495994	27496294	301	1	57294
chr2	27720719	27721069	351	1	57295
chr2	27958470	27958667	198	1	57296
chr2	28051220	28051470	251	1	57297
chr2	28145207	28145457	251	1	57298
chr2	28221828	28222128	301	1	57299
chr2	28288069	28288319	251	1	57300
chr2	28303637	28303837	201	1	57301
chr2	28498994	28499394	401	1	57302
chr2	28534676	28535026	351	1	57303
chr2	28600776	28601176	401	1	57304
chr2	28614457	28614807	351	1	57305
chr2	28827461	28827761	301	1	57306
chr2	29001861	29002011	151	1	57307
chr2	29003611	29003761	151	1	57308
chr2	29793519	29793819	301	1	57309
chr2	29821129	29821479	351	1	57310
chr2	30061382	30061632	251	1	57311
chr2	30444521	30444771	251	1	57312
chr2	30448117	30448467	351	1	57313
chr2	30454411	30454611	201	1	57314
chr2	30585961	30586211	251	1	57315
chr2	30635384	30635534	151	1	57316
chr2	30635779	30636079	301	1	57317
chr2	30734869	30735069	201	1	57318
chr2	30868142	30868442	301	1	57319
chr2	30908807	30909107	301	1	57320
chr2	30909569	30909769	201	1	57321
chr2	31033207	31033557	351	1	57322
chr2	31179937	31180287	351	1	57323
chr2	31266979	31267329	351	1	57324
chr2	31314029	31314329	301	1	57325
chr2	31418669	31418869	201	1	57326
chr2	31461111	31461511	401	1	57327
chr2	31509157	31509457	301	1	57328
chr2	31537042	31537392	351	1	57329
chr2	31547174	31547424	251	1	57330
chr2	31643857	31644107	251	1	57331
chr2	31749744	31749994	251	1	57332
chr2	31783381	31783731	351	1	57333
chr2	32112282	32112532	251	1	57334
chr2	32332842	32333142	301	1	57335
chr2	32852757	32852957	201	1	57336
chr2	32952261	32952561	301	1	57337
chr2	32967382	32967682	301	1	57338
chr2	33091964	33092058	95	1	57339
chr2	33151994	33152244	251	1	57340
chr2	33246894	33247244	351	1	57341
chr2	33248094	33248494	401	1	57342
chr2	33377994	33378344	351	1	57343
chr2	33383794	33384144	351	1	57344
chr2	33421084	33421284	201	1	57345
chr2	33434326	33434626	301	1	57346
chr2	33495811	33496128	318	1	57347
chr2	33526966	33527066	101	1	57348
chr2	33532807	33533207	401	1	57349
chr2	33565444	33565844	401	1	57350
chr2	33694916	33695166	251	1	57351
chr2	34552721	34553021	301	1	57352
chr2	34598939	34599239	301	1	57353
chr2	34600594	34600944	351	1	57354
chr2	34806239	34806489	251	1	57355
chr2	34850194	34850494	301	1	57356
chr2	34955096	34955396	301	1	57357
chr2	35136021	35136371	351	1	57358
chr2	35533244	35533694	451	1	57359
chr2	36024344	36024644	301	1	57360
chr2	36598732	36598882	151	1	57361
chr2	36600407	36600607	201	1	57362
chr2	36932824	36933024	201	1	57363
chr2	36949732	36949982	251	1	57364
chr2	37179992	37180292	301	1	57365
chr2	37228311	37228611	301	1	57366
chr2	37423661	37423911	251	1	57367
chr2	37691276	37691526	251	1	57368
chr2	37882489	37882639	151	1	57369
chr2	38353044	38353344	301	1	57370
chr2	38374483	38374583	101	1	57371
chr2	38445994	38446294	301	1	57372
chr2	38459994	38460344	351	1	57373
chr2	38492769	38493069	301	1	57374
chr2	38512207	38512507	301	1	57375
chr2	38609007	38609307	301	1	57376
chr2	38656170	38656270	101	1	57377
chr2	38877226	38877526	301	1	57378
chr2	38890894	38891194	301	1	57379
chr2	38920219	38920519	301	1	57380
chr2	39089961	39090361	401	1	57381
chr2	39299261	39299461	201	1	57382
chr2	39378116	39378366	251	1	57383
chr2	39407419	39407819	401	1	57384
chr2	39468716	39469066	351	1	57385
chr2	39620370	39620670	301	1	57386
chr2	39724826	39725076	251	1	57387
chr2	39750861	39751311	451	1	57388
chr2	39795461	39795761	301	1	57389
chr2	39852561	39852861	301	1	57390
chr2	39858361	39858761	401	1	57391
chr2	39868711	39868961	251	1	57392
chr2	39874694	39874894	201	1	57393
chr2	39943211	39943361	151	1	57394
chr2	39944393	39944593	201	1	57395
chr2	39950843	39951043	201	1	57396
chr2	39957593	39957843	251	1	57397
chr2	39979144	39979444	301	1	57398
chr2	39989682	39989932	251	1	57399
chr2	40107266	40107466	201	1	57400
chr2	40155994	40156244	251	1	57401
chr2	40396032	40396232	201	1	57402
chr2	40893644	40893994	351	1	57403
chr2	41369643	41369993	351	1	57404
chr2	41433129	41433429	301	1	57405
chr2	41748469	41748769	301	1	57406
chr2	42104531	42104781	251	1	57407
chr2	42345111	42345511	401	1	57408
chr2	42396193	42396443	251	1	57409
chr2	42450607	42450657	51	1	57410
chr2	42601316	42601616	301	1	57411
chr2	42674624	42674824	201	1	57412
chr2	42717107	42717257	151	1	57413
chr2	42877356	42877556	201	1	57414
chr2	43014561	43015061	501	1	57415
chr2	43023416	43023716	301	1	57416
chr2	43038407	43038507	101	1	57417
chr2	43107192	43107592	401	1	57418
chr2	43315761	43315961	201	1	57419
chr2	43450757	43450907	151	1	57420
chr2	43452852	43453052	201	1	57421
chr2	43528320	43528620	301	1	57422
chr2	43539794	43539994	201	1	57423
chr2	43572011	43572361	351	1	57424
chr2	43572719	43572803	85	1	57425
chr2	43614161	43614361	201	1	57426
chr2	43625042	43625342	301	1	57427
chr2	43678161	43678461	301	1	57428
chr2	43713827	43714077	251	1	57429
chr2	44029111	44029411	301	1	57430
chr2	44395044	44395244	201	1	57431
chr2	44599961	44600311	351	1	57432
chr2	44957811	44958061	251	1	57433
chr2	45067629	45067929	301	1	57434
chr2	45480461	45480811	351	1	57435
chr2	45507561	45507911	351	1	57436
chr2	45521096	45521346	251	1	57437
chr2	45833732	45833982	251	1	57438
chr2	45853711	45854011	301	1	57439
chr2	45870843	45871243	401	1	57440
chr2	45877305	45877555	251	1	57441
chr2	45877719	45877819	101	1	57442
chr2	45897769	45897969	201	1	57443
chr2	45993043	45993393	351	1	57444
chr2	46140777	46141077	301	1	57445
chr2	46170719	46171019	301	1	57446
chr2	46229792	46230092	301	1	57447
chr2	46270170	46270420	251	1	57448
chr2	46293729	46294079	351	1	57449
chr2	46414361	46414761	401	1	57450
chr2	46471171	46471471	301	1	57451
chr2	46524767	46525167	401	1	57452
chr2	46534553	46534653	101	1	57453
chr2	46551806	46552056	251	1	57454
chr2	46686719	46687119	401	1	57455
chr2	46727057	46727457	401	1	57456
chr2	46753569	46753869	301	1	57457
chr2	46769157	46769557	401	1	57458
chr2	46843979	46844179	201	1	57459
chr2	46862161	46862411	251	1	57460
chr2	46974805	46974955	151	1	57461
chr2	46976207	46976557	351	1	57462
chr2	47041352	47041566	215	1	57463
chr2	47045469	47045769	301	1	57464
chr2	47085844	47086194	351	1	57465
chr2	47101761	47102011	251	1	57466
chr2	47102699	47102949	251	1	57467
chr2	47168219	47168469	251	1	57468
chr2	47194504	47194680	177	1	57469
chr2	47264976	47265326	351	1	57470
chr2	47404870	47405070	201	1	57471
chr2	47656982	47657232	251	1	57472
chr2	47748457	47748757	301	1	57473
chr2	47966526	47966826	301	1	57474
chr2	48131711	48132011	301	1	57475
chr2	48338143	48338393	251	1	57476
chr2	48456961	48457261	301	1	57477
chr2	48506532	48506732	201	1	57478
chr2	48542111	48542211	101	1	57479
