"gene"	"chr"	"start"	"end"	"size"	"ARtal"	"enhid"
"MIR7108"	"19"	2499074	2499474	401	1	56367
"GADD45B"	"19"	2520284	2520484	201	1	56368
"GADD45B"	"19"	2523614	2524064	451	1	56369
"SGTA"	"19"	2546724	2546974	251	1	56370
"THOP1"	"19"	2546724	2546974	251	1	56370
"AP3D1"	"19"	2546724	2546974	251	1	56370
"PLEKHJ1"	"19"	2546724	2546974	251	1	56370
"MIR1227"	"19"	2546724	2546974	251	1	56370
"MIR6789"	"19"	2546724	2546974	251	1	56370
"SF3A2"	"19"	2546724	2546974	251	1	56370
"TIMM13"	"19"	2546724	2546974	251	1	56370
"MIR7108"	"19"	2546724	2546974	251	1	56370
"LMNB2"	"19"	2546724	2546974	251	1	56370
"LINC01775"	"19"	2546724	2546974	251	1	56370
"GADD45B"	"19"	2546724	2546974	251	1	56370
"TIMM13"	"19"	2572274	2572624	351	1	56371
"MIR7108"	"19"	2572274	2572624	351	1	56371
"TIMM13"	"19"	2576181	2576481	301	1	56372
"MIR7108"	"19"	2576181	2576481	301	1	56372
"LMNB2"	"19"	2576181	2576481	301	1	56372
"LINC01775"	"19"	2576181	2576481	301	1	56372
"GADD45B"	"19"	2576181	2576481	301	1	56372
"TIMM13"	"19"	2599093	2599443	351	1	56373
"MIR7108"	"19"	2599093	2599443	351	1	56373
"GADD45B"	"19"	2599093	2599443	351	1	56373
"OAZ1"	"19"	2599093	2599443	351	1	56373
"LSM7"	"19"	2599093	2599443	351	1	56373
"SPPL2B"	"19"	2599093	2599443	351	1	56373
"LMNB2"	"19"	2599093	2599443	351	1	56373
"LINC01775"	"19"	2599093	2599443	351	1	56373
"ZNF554"	"19"	2800664	2800864	201	1	56374
"SGTA"	"19"	2800664	2800864	201	1	56374
"THOP1"	"19"	2800664	2800864	201	1	56374
"TLE6"	"19"	2961974	2962424	451	1	56377
"GNA11"	"19"	2961974	2962424	451	1	56377
"GNA15"	"19"	2961974	2962424	451	1	56377
"ZNF57"	"19"	2961974	2962424	451	1	56377
"ZNF77"	"19"	2961974	2962424	451	1	56377
"AES"	"19"	3035114	3035514	401	1	56378
"GNA11"	"19"	3035114	3035514	401	1	56378
"S1PR4"	"19"	3035114	3035514	401	1	56378
"SGTA"	"19"	3035114	3035514	401	1	56378
"THOP1"	"19"	3035114	3035514	401	1	56378
"ZNF57"	"19"	3035114	3035514	401	1	56378
"ZNF77"	"19"	3035114	3035514	401	1	56378
"TLE6"	"19"	3035114	3035514	401	1	56378
"NFIC"	"19"	3338574	3338774	201	1	56383
"SMIM24"	"19"	3338574	3338774	201	1	56383
"DOHH"	"19"	3338574	3338774	201	1	56383
"FZR1"	"19"	3338574	3338774	201	1	56383
"TJP3"	"19"	3338574	3338774	201	1	56383
"ZNF77"	"19"	3338574	3338774	201	1	56383
"ZNF57"	"19"	3338574	3338774	201	1	56383
"ZNF57"	"19"	3346766	3347216	451	1	56384
"DOHH"	"19"	3370374	3370524	151	1	56386
"DOHH"	"19"	3379724	3379924	201	1	56387
"PIP5K1C"	"19"	3683675	3683925	251	1	56392
"TJP3"	"19"	3683675	3683925	251	1	56392
"DAPK3"	"19"	3683675	3683925	251	1	56392
"MIR637"	"19"	3683675	3683925	251	1	56392
"HMG20B"	"19"	3683675	3683925	251	1	56392
"APBA3"	"19"	3722818	3723218	401	1	56394
"MRPL54"	"19"	3722818	3723218	401	1	56394
"ATCAY"	"19"	3722818	3723218	401	1	56394
"MAP2K2"	"19"	4078284	4078584	301	1	56406
"ZBTB7A"	"19"	4078284	4078584	301	1	56406
"STAP2"	"19"	4268025	4268425	401	1	56407
"MPND"	"19"	4268025	4268425	401	1	56407
"SH3GL1"	"19"	4268025	4268425	401	1	56407
"CHAF1A"	"19"	4268025	4268425	401	1	56407
"MIR4746"	"19"	4268025	4268425	401	1	56407
"CCDC94"	"19"	4268025	4268425	401	1	56407
"SHD"	"19"	4369414	4369664	251	1	56409
"STAP2"	"19"	4369414	4369664	251	1	56409
"MPND"	"19"	4369414	4369664	251	1	56409
"UBXN6"	"19"	4393314	4393514	201	1	56410
"MIR4746"	"19"	4393314	4393514	201	1	56410
"TNFAIP8L1"	"19"	4393314	4393514	201	1	56410
"STAP2"	"19"	4393314	4393514	201	1	56410
"MPND"	"19"	4393314	4393514	201	1	56410
"SH3GL1"	"19"	4393314	4393514	201	1	56410
"CHAF1A"	"19"	4393314	4393514	201	1	56410
"HMG20B"	"19"	4393314	4393514	201	1	56410
"CCDC94"	"19"	4393314	4393514	201	1	56410
"TICAM1"	"19"	4812859	4813209	351	1	56416
"PLIN3"	"19"	4812859	4813209	351	1	56416
"TICAM1"	"19"	4915386	4915715	330	1	56419
"PLIN3"	"19"	4915386	4915715	330	1	56419
"MIR4747"	"19"	4915386	4915715	330	1	56419
"SAFB"	"19"	4915386	4915715	330	1	56419
"SAFB2"	"19"	4915386	4915715	330	1	56419
"DPP9"	"19"	4915386	4915715	330	1	56419
"FEM1A"	"19"	4915386	4915715	330	1	56419
"ARRDC5"	"19"	4915386	4915715	330	1	56419
"UHRF1"	"19"	4915386	4915715	330	1	56419
"TICAM1"	"19"	4970914	4971114	201	1	56420
"ARRDC5"	"19"	4970914	4971114	201	1	56420
"UHRF1"	"19"	4970914	4971114	201	1	56420
"KDM4B"	"19"	4970914	4971114	201	1	56420
"PTPRS"	"19"	5038981	5039181	201	1	56421
"PLIN3"	"19"	5038981	5039181	201	1	56421
"MIR4747"	"19"	5038981	5039181	201	1	56421
"KDM4B"	"19"	5038981	5039181	201	1	56421
"KDM4B"	"19"	5048228	5048441	214	1	56422
"FEM1A"	"19"	5048228	5048441	214	1	56422
"PLIN3"	"19"	5048228	5048441	214	1	56422
"PTPRS"	"19"	5298418	5298768	351	1	56426
"DPP9"	"19"	5630224	5630574	351	1	56430
"RANBP3"	"19"	5950274	5950624	351	1	56436
"LOC100128568"	"19"	5950274	5950624	351	1	56436
"NDUFA11"	"19"	5950274	5950624	351	1	56436
"VMAC"	"19"	5950274	5950624	351	1	56436
"RANBP3"	"19"	5954793	5955143	351	1	56437
"LOC100128568"	"19"	5954793	5955143	351	1	56437
"NDUFA11"	"19"	5954793	5955143	351	1	56437
"VMAC"	"19"	5954793	5955143	351	1	56437
"RANBP3"	"19"	5957524	5957724	201	1	56438
"LOC100128568"	"19"	5957524	5957724	201	1	56438
"NDUFA11"	"19"	5957524	5957724	201	1	56438
"VMAC"	"19"	5957524	5957724	201	1	56438
"RFX2"	"19"	6022210	6022460	251	1	56439
"MLLT1"	"19"	6022210	6022460	251	1	56439
"GTF2F1"	"19"	6022210	6022460	251	1	56439
"MIR6885"	"19"	6022210	6022460	251	1	56439
"MIR6790"	"19"	6022210	6022460	251	1	56439
"LOC390877"	"19"	6022210	6022460	251	1	56439
"KHSRP"	"19"	6022210	6022460	251	1	56439
"MIR3940"	"19"	6022210	6022460	251	1	56439
"NDUFA11"	"19"	6022210	6022460	251	1	56439
"VMAC"	"19"	6022210	6022460	251	1	56439
"RANBP3"	"19"	6022210	6022460	251	1	56439
"LOC100128568"	"19"	6022210	6022460	251	1	56439
"CATSPERD"	"19"	6199643	6200043	401	1	56442
"LONP1"	"19"	6199643	6200043	401	1	56442
"MLLT1"	"19"	6199643	6200043	401	1	56442
"CLPP"	"19"	6199643	6200043	401	1	56442
"ALKBH7"	"19"	6199643	6200043	401	1	56442
"PSPN"	"19"	6199643	6200043	401	1	56442
"GTF2F1"	"19"	6199643	6200043	401	1	56442
"MIR6885"	"19"	6199643	6200043	401	1	56442
"MIR6790"	"19"	6199643	6200043	401	1	56442
"LOC390877"	"19"	6199643	6200043	401	1	56442
"KHSRP"	"19"	6199643	6200043	401	1	56442
"SLC25A41"	"19"	6199643	6200043	401	1	56442
"SLC25A23"	"19"	6199643	6200043	401	1	56442
"CRB3"	"19"	6199643	6200043	401	1	56442
"GPR108"	"19"	6199643	6200043	401	1	56442
"MIR6791"	"19"	6199643	6200043	401	1	56442
"TRIP10"	"19"	6199643	6200043	401	1	56442
"MAP2K7"	"19"	6199643	6200043	401	1	56442
"NDUFA11"	"19"	6199643	6200043	401	1	56442
"VMAC"	"19"	6199643	6200043	401	1	56442
"RANBP3"	"19"	6199643	6200043	401	1	56442
"LOC100128568"	"19"	6199643	6200043	401	1	56442
"RFX2"	"19"	6199643	6200043	401	1	56442
"MLLT1"	"19"	6218516	6218816	301	1	56443
"CLPP"	"19"	6353793	6353893	101	1	56444
"ALKBH7"	"19"	6353793	6353893	101	1	56444
"PSPN"	"19"	6353793	6353893	101	1	56444
"GTF2F1"	"19"	6353793	6353893	101	1	56444
"MIR6885"	"19"	6353793	6353893	101	1	56444
"MIR6790"	"19"	6353793	6353893	101	1	56444
"LOC390877"	"19"	6353793	6353893	101	1	56444
"KHSRP"	"19"	6353793	6353893	101	1	56444
"SLC25A41"	"19"	6353793	6353893	101	1	56444
"SLC25A23"	"19"	6353793	6353893	101	1	56444
"CRB3"	"19"	6353793	6353893	101	1	56444
"NDUFA11"	"19"	6353793	6353893	101	1	56444
"VMAC"	"19"	6353793	6353893	101	1	56444
"RANBP3"	"19"	6353793	6353893	101	1	56444
"LOC100128568"	"19"	6353793	6353893	101	1	56444
"RFX2"	"19"	6353793	6353893	101	1	56444
"ACSBG2"	"19"	6353793	6353893	101	1	56444
"MLLT1"	"19"	6353793	6353893	101	1	56444
"TNFSF9"	"19"	6516993	6517293	301	1	56445
"GPR108"	"19"	6516993	6517293	301	1	56445
"MIR6791"	"19"	6516993	6517293	301	1	56445
"TRIP10"	"19"	6516993	6517293	301	1	56445
"CATSPERD"	"19"	6516993	6517293	301	1	56445
"LONP1"	"19"	6516993	6517293	301	1	56445
"SLC25A23"	"19"	6516993	6517293	301	1	56445
"CRB3"	"19"	6516993	6517293	301	1	56445
"GPR108"	"19"	6863524	6863724	201	1	56447
"MIR6791"	"19"	6863524	6863724	201	1	56447
"TRIP10"	"19"	6863524	6863724	201	1	56447
"PNPLA6"	"19"	7480568	7480868	301	1	56451
"PEX11G"	"19"	7480568	7480868	301	1	56451
"ZNF557"	"19"	7480568	7480868	301	1	56451
"ARHGEF18"	"19"	7480568	7480868	301	1	56451
"ZNF358"	"19"	7480568	7480868	301	1	56451
"MCOLN1"	"19"	7480568	7480868	301	1	56451
"MIR6792"	"19"	7480568	7480868	301	1	56451
"ZNF414"	"19"	8548412	8548912	501	1	56471
"CD320"	"19"	8548412	8548912	501	1	56471
"NDUFA7"	"19"	8548412	8548912	501	1	56471
"RPS28"	"19"	8548412	8548912	501	1	56471
"KANK3"	"19"	8548412	8548912	501	1	56471
"ANGPTL4"	"19"	8548412	8548912	501	1	56471
"RAB11B-AS1"	"19"	8548412	8548912	501	1	56471
"MIR4999"	"19"	8548412	8548912	501	1	56471
"RAB11B"	"19"	8548412	8548912	501	1	56471
"Mar/02"	"19"	8548412	8548912	501	1	56471
"HNRNPM"	"19"	8548412	8548912	501	1	56471
"FBXL12"	"19"	10024414	10024614	201	1	56473
"KRI1"	"19"	10781024	10781274	251	1	56488
"CDKN2D"	"19"	10781024	10781274	251	1	56488
"QTRT1"	"19"	10781024	10781274	251	1	56488
"KEAP1"	"19"	10781024	10781274	251	1	56488
"ATG4D"	"19"	10781024	10781274	251	1	56488
"ILF3-AS1"	"19"	10781024	10781274	251	1	56488
"ILF3"	"19"	10781024	10781274	251	1	56488
"MIR6793"	"19"	10862974	10863224	251	1	56490
"TMED1"	"19"	10862974	10863224	251	1	56490
"KEAP1"	"19"	10862974	10863224	251	1	56490
"ATG4D"	"19"	10862974	10863224	251	1	56490
"MIR1238"	"19"	10862974	10863224	251	1	56490
"DNM2"	"19"	10862974	10863224	251	1	56490
"MIR638"	"19"	10862974	10863224	251	1	56490
"ELAVL3"	"19"	11241693	11241993	301	1	56496
"KANK2"	"19"	11241693	11241993	301	1	56496
"LOC105372273"	"19"	11241693	11241993	301	1	56496
"SWSAP1"	"19"	11241693	11241993	301	1	56496
"EPOR"	"19"	11241693	11241993	301	1	56496
"RAB3D"	"19"	11435014	11435314	301	1	56499
"TMEM205"	"19"	11435014	11435314	301	1	56499
"CCDC159"	"19"	11435014	11435314	301	1	56499
"PLPPR2"	"19"	11435014	11435314	301	1	56499
"SWSAP1"	"19"	11435014	11435314	301	1	56499
"EPOR"	"19"	11435014	11435314	301	1	56499
"CCDC151"	"19"	11435014	11435314	301	1	56499
"PRKCSH"	"19"	11435014	11435314	301	1	56499
"ELAVL3"	"19"	11435014	11435314	301	1	56499
"SPC24"	"19"	11435014	11435314	301	1	56499
"TSPAN16"	"19"	11435014	11435314	301	1	56499
"MIR5684"	"19"	13023624	13023924	301	1	56516
"JUNB"	"19"	13023624	13023924	301	1	56516
"NACC1"	"19"	13110827	13110927	101	1	56520
"TRMT1"	"19"	13110827	13110927	101	1	56520
"C19orf53"	"19"	13110827	13110927	101	1	56520
"MIR6515"	"19"	13110827	13110927	101	1	56520
"RAD23A"	"19"	13110827	13110927	101	1	56520
"NFIX"	"19"	13110827	13110927	101	1	56520
"NACC1"	"19"	13122627	13122827	201	1	56521
"TRMT1"	"19"	13122627	13122827	201	1	56521
"C19orf53"	"19"	13122627	13122827	201	1	56521
"MIR6515"	"19"	13122627	13122827	201	1	56521
"RAD23A"	"19"	13122627	13122827	201	1	56521
"NFIX"	"19"	13122627	13122827	201	1	56521
"TNPO2"	"19"	13122627	13122827	201	1	56521
"STX10"	"19"	13122627	13122827	201	1	56521
"IER2"	"19"	13122627	13122827	201	1	56521
"CCDC130"	"19"	13122627	13122827	201	1	56521
"LOC284454"	"19"	13122627	13122827	201	1	56521
"MIR24-2"	"19"	13122627	13122827	201	1	56521
"MIR27A"	"19"	13122627	13122827	201	1	56521
"MIR23A"	"19"	13122627	13122827	201	1	56521
"ASF1B"	"19"	13122627	13122827	201	1	56521
"LOC100507373"	"19"	13122627	13122827	201	1	56521
"DDX39A"	"19"	13122627	13122827	201	1	56521
"GADD45GIP1"	"19"	13122627	13122827	201	1	56521
"DAND5"	"19"	13122627	13122827	201	1	56521
"NACC1"	"19"	13122860	13123060	201	1	56522
"TRMT1"	"19"	13122860	13123060	201	1	56522
"C19orf53"	"19"	13122860	13123060	201	1	56522
"MIR6515"	"19"	13122860	13123060	201	1	56522
"RAD23A"	"19"	13122860	13123060	201	1	56522
"NFIX"	"19"	13122860	13123060	201	1	56522
"TNPO2"	"19"	13122860	13123060	201	1	56522
"STX10"	"19"	13122860	13123060	201	1	56522
"IER2"	"19"	13122860	13123060	201	1	56522
"CCDC130"	"19"	13122860	13123060	201	1	56522
"LOC284454"	"19"	13122860	13123060	201	1	56522
"MIR24-2"	"19"	13122860	13123060	201	1	56522
"MIR27A"	"19"	13122860	13123060	201	1	56522
"MIR23A"	"19"	13122860	13123060	201	1	56522
"ASF1B"	"19"	13122860	13123060	201	1	56522
"LOC100507373"	"19"	13122860	13123060	201	1	56522
"DDX39A"	"19"	13122860	13123060	201	1	56522
"GADD45GIP1"	"19"	13122860	13123060	201	1	56522
"DAND5"	"19"	13122860	13123060	201	1	56522
"TNPO2"	"19"	13126974	13127124	151	1	56523
"STX10"	"19"	13126974	13127124	151	1	56523
"IER2"	"19"	13126974	13127124	151	1	56523
"CCDC130"	"19"	13126974	13127124	151	1	56523
"LOC284454"	"19"	13126974	13127124	151	1	56523
"MIR24-2"	"19"	13126974	13127124	151	1	56523
"MIR27A"	"19"	13126974	13127124	151	1	56523
"MIR23A"	"19"	13126974	13127124	151	1	56523
"ASF1B"	"19"	13126974	13127124	151	1	56523
"LOC100507373"	"19"	13126974	13127124	151	1	56523
"DDX39A"	"19"	13126974	13127124	151	1	56523
"GADD45GIP1"	"19"	13126974	13127124	151	1	56523
"DAND5"	"19"	13126974	13127124	151	1	56523
"NACC1"	"19"	13126974	13127124	151	1	56523
"TRMT1"	"19"	13126974	13127124	151	1	56523
"PODNL1"	"19"	13126974	13127124	151	1	56523
"DCAF15"	"19"	13126974	13127124	151	1	56523
"DNASE2"	"19"	13126974	13127124	151	1	56523
"KLF1"	"19"	13126974	13127124	151	1	56523
"MIR6515"	"19"	13126974	13127124	151	1	56523
"RAD23A"	"19"	13126974	13127124	151	1	56523
"NFIX"	"19"	13126974	13127124	151	1	56523
"TNPO2"	"19"	13127777	13127927	151	1	56524
"STX10"	"19"	13127777	13127927	151	1	56524
"IER2"	"19"	13127777	13127927	151	1	56524
"CCDC130"	"19"	13127777	13127927	151	1	56524
"LOC284454"	"19"	13127777	13127927	151	1	56524
"MIR24-2"	"19"	13127777	13127927	151	1	56524
"MIR27A"	"19"	13127777	13127927	151	1	56524
"MIR23A"	"19"	13127777	13127927	151	1	56524
"ASF1B"	"19"	13127777	13127927	151	1	56524
"LOC100507373"	"19"	13127777	13127927	151	1	56524
"DDX39A"	"19"	13127777	13127927	151	1	56524
"GADD45GIP1"	"19"	13127777	13127927	151	1	56524
"DAND5"	"19"	13127777	13127927	151	1	56524
"NACC1"	"19"	13127777	13127927	151	1	56524
"TRMT1"	"19"	13127777	13127927	151	1	56524
"PODNL1"	"19"	13127777	13127927	151	1	56524
"DCAF15"	"19"	13127777	13127927	151	1	56524
"DNASE2"	"19"	13127777	13127927	151	1	56524
"KLF1"	"19"	13127777	13127927	151	1	56524
"MIR6515"	"19"	13127777	13127927	151	1	56524
"RAD23A"	"19"	13127777	13127927	151	1	56524
"NFIX"	"19"	13127777	13127927	151	1	56524
"TNPO2"	"19"	13128534	13128884	351	1	56525
"STX10"	"19"	13128534	13128884	351	1	56525
"IER2"	"19"	13128534	13128884	351	1	56525
"CCDC130"	"19"	13128534	13128884	351	1	56525
"LOC284454"	"19"	13128534	13128884	351	1	56525
"MIR24-2"	"19"	13128534	13128884	351	1	56525
"MIR27A"	"19"	13128534	13128884	351	1	56525
"MIR23A"	"19"	13128534	13128884	351	1	56525
"ASF1B"	"19"	13128534	13128884	351	1	56525
"LOC100507373"	"19"	13128534	13128884	351	1	56525
"DDX39A"	"19"	13128534	13128884	351	1	56525
"GADD45GIP1"	"19"	13128534	13128884	351	1	56525
"DAND5"	"19"	13128534	13128884	351	1	56525
"NACC1"	"19"	13128534	13128884	351	1	56525
"TRMT1"	"19"	13128534	13128884	351	1	56525
"PODNL1"	"19"	13128534	13128884	351	1	56525
"DCAF15"	"19"	13128534	13128884	351	1	56525
"DNASE2"	"19"	13128534	13128884	351	1	56525
"KLF1"	"19"	13128534	13128884	351	1	56525
"MIR6515"	"19"	13128534	13128884	351	1	56525
"RAD23A"	"19"	13128534	13128884	351	1	56525
"NFIX"	"19"	13128534	13128884	351	1	56525
"STX10"	"19"	13130011	13130430	420	1	56526
"IER2"	"19"	13130011	13130430	420	1	56526
"CCDC130"	"19"	13130011	13130430	420	1	56526
"LOC284454"	"19"	13130011	13130430	420	1	56526
"MIR24-2"	"19"	13130011	13130430	420	1	56526
"MIR27A"	"19"	13130011	13130430	420	1	56526
"MIR23A"	"19"	13130011	13130430	420	1	56526
"ASF1B"	"19"	13130011	13130430	420	1	56526
"LOC100507373"	"19"	13130011	13130430	420	1	56526
"DDX39A"	"19"	13130011	13130430	420	1	56526
"GADD45GIP1"	"19"	13130011	13130430	420	1	56526
"DAND5"	"19"	13130011	13130430	420	1	56526
"NACC1"	"19"	13130011	13130430	420	1	56526
"TRMT1"	"19"	13130011	13130430	420	1	56526
"PODNL1"	"19"	13130011	13130430	420	1	56526
"DCAF15"	"19"	13130011	13130430	420	1	56526
"DNASE2"	"19"	13130011	13130430	420	1	56526
"KLF1"	"19"	13130011	13130430	420	1	56526
"MIR6515"	"19"	13130011	13130430	420	1	56526
"RAD23A"	"19"	13130011	13130430	420	1	56526
"NFIX"	"19"	13130011	13130430	420	1	56526
"MRI1"	"19"	13130011	13130430	420	1	56526
"C19orf53"	"19"	13130011	13130430	420	1	56526
"STX10"	"19"	13130718	13130868	151	1	56527
"IER2"	"19"	13130718	13130868	151	1	56527
"CCDC130"	"19"	13130718	13130868	151	1	56527
"LOC284454"	"19"	13130718	13130868	151	1	56527
"MIR24-2"	"19"	13130718	13130868	151	1	56527
"MIR27A"	"19"	13130718	13130868	151	1	56527
"MIR23A"	"19"	13130718	13130868	151	1	56527
"ASF1B"	"19"	13130718	13130868	151	1	56527
"LOC100507373"	"19"	13130718	13130868	151	1	56527
"DDX39A"	"19"	13130718	13130868	151	1	56527
"GADD45GIP1"	"19"	13130718	13130868	151	1	56527
"DAND5"	"19"	13130718	13130868	151	1	56527
"NACC1"	"19"	13130718	13130868	151	1	56527
"TRMT1"	"19"	13130718	13130868	151	1	56527
"PODNL1"	"19"	13130718	13130868	151	1	56527
"DCAF15"	"19"	13130718	13130868	151	1	56527
"DNASE2"	"19"	13130718	13130868	151	1	56527
"KLF1"	"19"	13130718	13130868	151	1	56527
"MIR6515"	"19"	13130718	13130868	151	1	56527
"RAD23A"	"19"	13130718	13130868	151	1	56527
"NFIX"	"19"	13130718	13130868	151	1	56527
"MRI1"	"19"	13130718	13130868	151	1	56527
"C19orf53"	"19"	13130718	13130868	151	1	56527
"STX10"	"19"	13131610	13131810	201	1	56528
"IER2"	"19"	13131610	13131810	201	1	56528
"CCDC130"	"19"	13131610	13131810	201	1	56528
"LOC284454"	"19"	13131610	13131810	201	1	56528
"MIR24-2"	"19"	13131610	13131810	201	1	56528
"MIR27A"	"19"	13131610	13131810	201	1	56528
"MIR23A"	"19"	13131610	13131810	201	1	56528
"ASF1B"	"19"	13131610	13131810	201	1	56528
"LOC100507373"	"19"	13131610	13131810	201	1	56528
"DDX39A"	"19"	13131610	13131810	201	1	56528
"GADD45GIP1"	"19"	13131610	13131810	201	1	56528
"DAND5"	"19"	13131610	13131810	201	1	56528
"NACC1"	"19"	13131610	13131810	201	1	56528
"TRMT1"	"19"	13131610	13131810	201	1	56528
"PODNL1"	"19"	13131610	13131810	201	1	56528
"DCAF15"	"19"	13131610	13131810	201	1	56528
"DNASE2"	"19"	13131610	13131810	201	1	56528
"KLF1"	"19"	13131610	13131810	201	1	56528
"MIR6515"	"19"	13131610	13131810	201	1	56528
"RAD23A"	"19"	13131610	13131810	201	1	56528
"NFIX"	"19"	13131610	13131810	201	1	56528
"MRI1"	"19"	13131610	13131810	201	1	56528
"C19orf53"	"19"	13131610	13131810	201	1	56528
"NACC1"	"19"	13137393	13137593	201	1	56529
"TRMT1"	"19"	13137393	13137593	201	1	56529
"PODNL1"	"19"	13137393	13137593	201	1	56529
"DCAF15"	"19"	13137393	13137593	201	1	56529
"DNASE2"	"19"	13137393	13137593	201	1	56529
"KLF1"	"19"	13137393	13137593	201	1	56529
"MIR6515"	"19"	13137393	13137593	201	1	56529
"RAD23A"	"19"	13137393	13137593	201	1	56529
"NFIX"	"19"	13137393	13137593	201	1	56529
"MRI1"	"19"	13137393	13137593	201	1	56529
"C19orf53"	"19"	13137393	13137593	201	1	56529
"STX10"	"19"	13137393	13137593	201	1	56529
"IER2"	"19"	13137393	13137593	201	1	56529
"MRI1"	"19"	13142627	13142777	151	1	56530
"C19orf53"	"19"	13142627	13142777	151	1	56530
"STX10"	"19"	13142627	13142777	151	1	56530
"IER2"	"19"	13142627	13142777	151	1	56530
"NACC1"	"19"	13142627	13142777	151	1	56530
"TRMT1"	"19"	13142627	13142777	151	1	56530
"CCDC130"	"19"	13142627	13142777	151	1	56530
"DAND5"	"19"	13142627	13142777	151	1	56530
"NFIX"	"19"	13142627	13142777	151	1	56530
"MRI1"	"19"	13142876	13142976	101	1	56531
"C19orf53"	"19"	13142876	13142976	101	1	56531
"STX10"	"19"	13142876	13142976	101	1	56531
"IER2"	"19"	13142876	13142976	101	1	56531
"NACC1"	"19"	13142876	13142976	101	1	56531
"TRMT1"	"19"	13142876	13142976	101	1	56531
"CCDC130"	"19"	13142876	13142976	101	1	56531
"DAND5"	"19"	13142876	13142976	101	1	56531
"NFIX"	"19"	13142876	13142976	101	1	56531
"STX10"	"19"	13147303	13147503	201	1	56532
"IER2"	"19"	13147303	13147503	201	1	56532
"NACC1"	"19"	13147303	13147503	201	1	56532
"TRMT1"	"19"	13147303	13147503	201	1	56532
"CCDC130"	"19"	13147303	13147503	201	1	56532
"DAND5"	"19"	13147303	13147503	201	1	56532
"NFIX"	"19"	13147303	13147503	201	1	56532
"STX10"	"19"	13203614	13203814	201	1	56533
"IER2"	"19"	13203614	13203814	201	1	56533
"DAND5"	"19"	13203614	13203814	201	1	56533
"NFIX"	"19"	13203614	13203814	201	1	56533
"CCDC130"	"19"	13858524	13858874	351	1	56535
"MRI1"	"19"	13858524	13858874	351	1	56535
"C19orf53"	"19"	13858524	13858874	351	1	56535
"NACC1"	"19"	13858524	13858874	351	1	56535
"TRMT1"	"19"	13858524	13858874	351	1	56535
"NDUFB7"	"19"	14626864	14627064	201	1	56550
"ASF1B"	"19"	14626864	14627064	201	1	56550
"LOC100507373"	"19"	14626864	14627064	201	1	56550
"DDX39A"	"19"	14626864	14627064	201	1	56550
"GIPC1"	"19"	14626864	14627064	201	1	56550
"NDUFB7"	"19"	14661077	14661377	301	1	56551
"ZNF333"	"19"	14661077	14661377	301	1	56551
"NFIX"	"19"	14661077	14661377	301	1	56551
"ASF1B"	"19"	14661077	14661377	301	1	56551
"LOC100507373"	"19"	14661077	14661377	301	1	56551
"DDX39A"	"19"	14661077	14661377	301	1	56551
"GIPC1"	"19"	14661077	14661377	301	1	56551
"DNAJB1"	"19"	14661077	14661377	301	1	56551
"MIR639"	"19"	14661077	14661377	301	1	56551
"TECR"	"19"	14661077	14661377	301	1	56551
"AKAP8"	"19"	15334364	15334714	351	1	56552
"BRD4"	"19"	15334364	15334714	351	1	56552
"BRD4"	"19"	15359794	15360086	293	1	56553
"BRD4"	"19"	15376677	15376977	301	1	56554
"AKAP8"	"19"	15376677	15376977	301	1	56554
"AKAP8"	"19"	15413024	15413174	151	1	56555
"AKAP8L"	"19"	15413024	15413174	151	1	56555
"NOTCH3"	"19"	15413024	15413174	151	1	56555
"WIZ"	"19"	15413024	15413174	151	1	56555
"MIR1470"	"19"	15413024	15413174	151	1	56555
"RASAL3"	"19"	15413024	15413174	151	1	56555
"UCA1"	"19"	15947414	15947764	351	1	56558
"HSH2D"	"19"	16184774	16185074	301	1	56562
"CIB3"	"19"	16184774	16185074	301	1	56562
"UCA1"	"19"	16184774	16185074	301	1	56562
"LINC01835"	"19"	16184774	16185074	301	1	56562
"TPM4"	"19"	16184774	16185074	301	1	56562
"FAM32A"	"19"	16184774	16185074	301	1	56562
"CYP4F8"	"19"	16184774	16185074	301	1	56562
"HSH2D"	"19"	16187360	16187510	151	1	56563
"CIB3"	"19"	16187360	16187510	151	1	56563
"UCA1"	"19"	16187360	16187510	151	1	56563
"LINC01835"	"19"	16187360	16187510	151	1	56563
"TPM4"	"19"	16187360	16187510	151	1	56563
"FAM32A"	"19"	16187360	16187510	151	1	56563
"CYP4F8"	"19"	16187360	16187510	151	1	56563
"TMEM38A"	"19"	16695124	16695524	401	1	56569
"SMIM7"	"19"	16695124	16695524	401	1	56569
